Year,Engine Size (L),Horsepower,Torque (lb-ft),0-60 MPH Time (seconds),Price (in USD),Car Make Encoded,Car Model Encoded
-0.2730136924919278,-0.576299794689743,-0.8440513025874454,-1.2230513415106048,0.06992041347587336,105000.0,0.3176933077745045,-0.1344109433326317
-0.2730136924919278,-1.0462693093023812,-1.5187475747796062,-1.1150322361347733,1.9402322193678216,87200.0,1.3721831933199544,0.6942485143289351
-0.2730136924919278,-0.18465853251254455,0.8241537660195457,1.1688002775256616,-0.7933004200127177,218000.0,0.054070836388141995,1.6176119100089665
-0.2730136924919278,-0.26298678494798433,0.609140668287978,0.6518517017984685,-0.5055601421831876,222000.0,-0.473174106384583,1.2624721424397236
0.7627320033993689,-0.9679410568669415,-1.3408057007948606,-0.8218375215432311,0.9331412469644658,52500.0,-1.1322302848504893,1.2861481269443398
-0.2730136924919278,-0.34131503738342406,0.4608557733006899,-0.14286028775229093,-1.3687809756717793,241000.0,0.7131270148540482,-1.531294029104987
0.7627320033993689,0.12865447722921453,0.5201697312956052,0.5978421491105529,-0.7933004200127177,103500.0,-1.000419049157308,0.43381268477815693
0.7627320033993689,-0.18465853251254455,-0.19901200939274216,0.22749093067913098,-0.3616900032684222,146000.0,-1.2640415205436704,1.6412878945135827
-0.2730136924919278,-1.0462693093023812,-0.636452449605242,-0.2508793931281223,-0.2178198643536568,75400.0,-1.1322302848504893,1.0967402509074102
0.7627320033993689,-0.9679410568669415,-0.9256079948304539,-0.5363584573356767,0.3576606913054041,58900.0,-1.000419049157308,0.2917567777504598
-0.2730136924919278,1.5385630210671288,-0.5548957573622336,-0.15829158852026684,0.3576606913054041,42900.0,-0.7367965777709454,-0.7026345714434203
0.7627320033993689,1.5385630210671288,1.980775946920393,1.7860523082446982,-0.5055601421831876,78595.0,-0.6049853420777642,-0.4421987418926422
0.7627320033993689,-1.7512235812213384,-1.733760672511174,-1.3927956499583398,2.3718426361121185,62750.0,-0.2095516349982205,-0.11073495882801551
-0.2730136924919278,1.773547778373448,1.780591338687554,0.4280978406628178,-1.2249108367570138,417826.0,0.054070836388141995,-0.9867463854988147
-0.2730136924919278,0.3636392345355335,-0.562310002111598,-0.7061027657834117,1.3647516637087613,150980.0,0.44950454346768576,0.1733768552273788
-0.2730136924919278,-0.18465853251254455,-0.19901200939274216,0.31236308490299847,0.06992041347587336,70100.0,0.9767494862404107,-0.8446904784711174
-0.2730136924919278,-0.4196432898188635,-1.4668478615340554,-1.5856869095580388,1.796362080453057,30090.0,1.108560721933592,-1.7443778896465327
0.7627320033993689,-1.0462693093023812,-1.5187475747796062,-1.1150322361347733,2.2279724971973525,88700.0,1.3721831933199544,0.6942485143289351
-0.2730136924919278,-1.35958231904414,-1.0071646870734623,-0.9375722773030504,-0.2178198643536568,67600.0,-1.1322302848504893,1.4992319874858857
0.7627320033993689,-0.9679410568669415,-0.4214393518736743,-0.5363584573356767,0.5015308302201689,72800.0,-1.000419049157308,0.3627847312643083
-0.2730136924919278,1.5385630210671288,-0.29539719113447943,-0.08113508468038728,-1.3687809756717793,59900.0,-0.7367965777709454,-0.27646685036032886
-0.2730136924919278,-0.26298678494798433,1.3357366537256896,0.7135769048703722,-1.3687809756717793,274280.0,-0.473174106384583,-0.039707005314166925
-0.2730136924919278,0.5986239918418524,-0.36953963862812345,-0.4283393519598453,0.7892711080496997,52915.0,-0.34136287069140175,0.6232205608150865
-0.2730136924919278,-0.18465853251254455,0.8241537660195457,1.1688002775256616,-0.2178198643536568,218009.0,0.054070836388141995,1.6176119100089665
0.7627320033993689,-1.7512235812213384,-1.7041036935137164,-1.5085304057181592,1.0770113858792305,61000.0,1.3721831933199544,-1.4602660755911385
0.7627320033993689,-0.576299794689743,0.3199851230627662,0.00373706954348024,-1.2249108367570138,159495.0,-1.7912864633163954,0.6705725298243188
0.7627320033993689,-0.18465853251254455,-0.19901200939274216,0.22749093067913098,-0.3616900032684222,142086.0,-1.2640415205436704,1.6412878945135827
-0.2730136924919278,1.3819065161962494,0.7129400947790796,1.454279341733216,-0.649430281097953,219800.0,-0.8686078134641267,-0.3474948038741774
0.7627320033993689,1.5385630210671288,1.980775946920393,1.7860523082446982,-0.5055601421831876,74290.0,-0.6049853420777642,-0.4421987418926422
0.7627320033993689,-0.9679410568669415,-1.110964113564564,-1.0533070330628698,1.6524919415382922,71900.0,-0.2095516349982205,-0.11073495882801551
0.7627320033993689,0.5986239918418524,-0.4362678413724031,-0.5980836604075803,0.9331412469644658,92950.0,0.18588207208132324,0.26808079324584355
0.7627320033993689,0.3636392345355335,-0.562310002111598,-0.7061027657834117,1.3647516637087613,134300.0,0.44950454346768576,0.1733768552273788
